Restaurant ID,Restaurant,country,City,Address,Locality,Cuisines,Average Cost for two,Table booking,Online delivery,delivering now,rating,Rating color,Rating text,Votes,Price Range
308628,Orange Peel by Rasleen Kochhar,India,New Delhi,"126, Sunder Nagar, New Delhi",Sunder Nagar,Fast Food,700,No,No,No,3.6,Yellow,Good,44,
308638,The Wrap Factory,India,New Delhi,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",Karkardooma,Fast Food,250,No,No,No,3.6,Yellow,Good,109,
308766,The Chocolate Haven,India,New Delhi,"M Block, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,bakery,250,No,No,No,3.6,Yellow,Good,76,
308774,Nazeer Foods,India,Noida,"304, 3rd Floor, The Great India Place Mall, Sector 38-A, Sector 38, Noida","The Great India Place, Sector 38",Indian,600,No,Yes,No,3.6,Yellow,Good,179,
308839,Duggal Snacks,India,New Delhi,"G-S, Abhishek Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,Street Food,50,No,No,No,3.6,Yellow,Good,32,
308894,Khan Omelette Corner,India,New Delhi,"48, Katra Bariyan, Lal Kuan, Near Fatehpuri Masjid, Chandni Chowk, New Delhi",Chandni Chowk,Fast Food,150,No,No,No,3.6,Yellow,Good,43,
308950,Kake Di Hatti,India,New Delhi,"G-20, Near Traffic Signal, Vijay Nagar, New Delhi",Vijay Nagar,Indian,400,No,No,No,3.6,Yellow,Good,314,
308997,Crust Bistro,India,Gurgaon,"Food Court, HUDA City Center Metro Station, Sector 29, Gurgaon","Huda City Centre Metro Station, Sector 29, Gurgaon",italian,800,No,Yes,No,3.6,Yellow,Good,144,
309136,Nooba,India,Gurgaon,"Near IBIS Hotel, Golf Course Road, Gurgaon",Golf Course Road,Chinese,1500,No,No,No,3.6,Yellow,Good,148,
309283,Burger Point,India,New Delhi,"C-4B/332-A, Opposite Janak Nursing Home, Janakpuri, New Delhi",Janakpuri,Fast Food,300,No,No,No,3.6,Yellow,Good,164,
309365,The Midnight Heroes,India,New Delhi,"R K Puram, New Delhi",R K Puram,Fast Food,950,No,Yes,Yes,3.6,Yellow,Good,447,
309387,Instapizza,India,Gurgaon,"SF-008, DLF Galleria, DLF Phase 4, Gurgaon","DLF Galleria, DLF Phase 4",Fast Food,900,Yes,Yes,No,3.6,Yellow,Good,426,
309519,Owlcity,India,Noida,"Sector 19, Noida",Sector 19,Fast Food,400,No,Yes,No,3.6,Yellow,Good,165,
309604,Chowringhee,India,New Delhi,"16 UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,Fast Food,250,No,Yes,No,3.6,Yellow,Good,108,
309642,Doughlicious,India,Gurgaon,"Unit 11, Ground Floor, Amenity Block, Unitech Infospace, Sector 21, Gurgaon","Unitech Infospace, Sector 21, Gurgaon",Fast Food,550,No,No,No,3.6,Yellow,Good,60,
309688,Frosted Heaven,India,New Delhi,"55-C, 2nd Floor, DDA Flats, Next to Chirag Dilli Flyover, Masjid Moth, Near Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,bakery,300,No,No,No,3.6,Yellow,Good,46,
309702,Dunkin' Donuts,India,Ghaziabad,"19 & 50, Level 2, Shipra Mall, Indirapuram, Ghaziabad","Shipra Mall, Indirapuram",Fast Food,600,No,Yes,No,3.6,Yellow,Good,252,
309737,Big Dragon,India,New Delhi,"B-41, Ground Floor, Main Market, Kalkaji, New Delhi",Kalkaji,Chinese,800,Yes,No,No,3.6,Yellow,Good,108,
309883,Not Just Paranthas,India,Gurgaon,"Shop 108, 1st Floor, Cyber Hub, DLF Cyber City, Gurgaon","Cyber Hub, DLF Cyber City",Indian,1100,No,No,No,3.6,Yellow,Good,734,
310395,The Post Office Cafe,India,New Delhi,"J-2/5, Ground Floor, Rajouri Garden, New Delhi",Rajouri Garden,Fast Food,1600,Yes,Yes,No,3.6,Yellow,Good,742,
310445,The Cakelicious Factory,India,Gurgaon,"2nd Floor, Opposite Metro Pillar 57, Shanti Complex, Sikandarpur Market, MG Road, Gurgaon",MG Road,Fast Food,200,No,Yes,No,3.6,Yellow,Good,43,
310674,Cafe Illuminatii,India,New Delhi,"2nd Floor, Shop 18, Inner Lane, Khan Market, New Delhi",Khan Market,Indian,2500,Yes,Yes,No,3.6,Yellow,Good,300,
310942,Cafe Rock 'n' Rolla,India,New Delhi,"Shop 5 & 6, DDA Market, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,Fast Food,600,No,Yes,No,3.6,Yellow,Good,103,
311209,The Midnight Heroes,India,New Delhi,"Pitampura, New Delhi",Pitampura,Fast Food,950,No,Yes,Yes,3.6,Yellow,Good,379,
311326,SS ONN THE GO,India,New Delhi,"My Square Food Court, Select City Walk, Saket, New Delhi",Saket,Street Food,500,No,No,No,3.6,Yellow,Good,66,
311336,Veggie-Licious,India,New Delhi,"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",Mayur Vihar Phase 2,Fast Food,450,No,Yes,No,3.6,Yellow,Good,100,
